NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190003520677,2019,3146107,Ouro Preto,31,MG,19,M,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,31253227.0,3146107.0,Ouro Preto,31.0,MG,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,509.0,514.0,517.0,464.0,581.6,558.7,629.0,AEDEBCCCEBAABAACEBCBAABDBDABBABEBBDABDCDBDCBC,CCECEEAEDBCEADBAEACABAEBCDCADDEDDDCBDEDBAACAC,CBBDE99999CACBCDEDEBDAEDDEDEDECBEDDAADCAACABCCAECE,ABABCBECBAEBDDBBABCCBBEBCABCDDEAAEEBACEAEDBEA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,140.0,140.0,640.0,B,E,C,B,3,E,A,C,D,B,A,B,B,B,A,B,A,B,B,B,A,D,A,B,B
190003520762,2019,3146107,Ouro Preto,31,MG,24,M,1,1,1,3158003.0,Santa Maria de Itabira,31.0,MG,1,6,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,509.0,514.0,517.0,541.1,564.1,492.6,451.7,BEDDBBDEECAECEBCBEBAABCCBEADEDCCCACCDBEEDDBCD,CCABEEDCEBDCAACBDABDBCEBCCCAEDEBBCDBBEDCBBEBB,99999ADCEEBADCBCECBDACECDBCEDECEDDDEEAEAEEECCCBECC,BACABDECDEBCABBCBDCEDAAABDCACEDDCABCBBEBDECBD,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,160.0,160.0,180.0,140.0,760.0,A,A,A,A,2,D,A,B,D,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A
190003520859,2019,3146107,Ouro Preto,31,MG,19,F,1,3,1,3106200.0,Belo Horizonte,31.0,MG,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,508.0,512.0,517.0,344.2,400.2,444.2,436.1,BAEBBBDCACCCDBADDBACEBCAEBDEEECBCBACADABACBBC,CACABCBADDCDDDABCCECBCEEBADCEBBAEDCBDDCDDDCDB,99999CBBADDBDEABCBBCCBECEBACADBCAECAACEEAEBDCACADA,DECAAABBBCACDBDCBDCCEDEDABDBECAEDECDCBCCBBCCC,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,140.0,100.0,100.0,60.0,520.0,D,G,C,D,4,G,A,C,D,B,A,B,B,B,A,A,A,A,B,A,A,C,B,B,B
190003520954,2019,3146107,Ouro Preto,31,MG,18,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,31253227.0,3146107.0,Ouro Preto,31.0,MG,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,507.0,511.0,516.0,606.0,630.8,551.9,661.4,EBCADEBCEBCDEADDBDEEAACDDECBCABAECDCCBBDAACEE,BABCCBABCEACECEEEBCCCACCEABCCBBBBABDACBDBACEB,BDABE99999BCBADDEDBBDAAECDAECECCCCCBBBCDBECACDB*DB,CEEEEBABDBBBAECCABDACD*EBDAEACADEAEDB*AAEAEBE,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,140.0,140.0,120.0,160.0,720.0,E,E,B,B,4,E,A,C,D,B,A,B,B,B,A,A,A,A,B,B,A,D,A,A,B
190003521224,2019,3146107,Ouro Preto,31,MG,17,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,31106721.0,3146107.0,Ouro Preto,31.0,MG,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,503.0,509.0,514.0,515.0,382.5,495.3,439.3,551.6,AEAEDDADEEBDBCDCBEEDBACDCBDDDCBDBBCDADADDCBAC,CCBCDECCDBADABABEBCBEDEBBDACEBCEBDDADADCDADBE,CBDDE99999EBDBCCAADCDABDCCBEBCEBBAEBCBDACBACECDCCE,EBBEDEBCABDCADEBECCEBCADACACCCECBBCECAECDCCDA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,80.0,80.0,80.0,80.0,0.0,320.0,D,C,C,B,7,C,A,B,E,A,A,B,A,A,A,B,A,A,C,B,B,E,A,A,B
190003521336,2019,3146107,Ouro Preto,31,MG,19,M,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,509.0,514.0,517.0,413.2,368.4,442.8,397.1,CBECBCADBAAEDEBDAEEAAACEBAABCDEAACDBDDCDBDCDB,ABBEDBCEBCACBECDADCCCCCDDCADEEAEABABBCACADCAC,99999ADCCECACCEEEAEDBEBAECEBCEBDADBEAEECDECCDACEDD,CEBDADCACBDDCCCAABDDCADCDACCDCBBCBBAECECDBCCB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,80.0,60.0,60.0,80.0,0.0,280.0,D,E,F,B,5,D,A,B,D,A,B,B,A,B,A,A,A,A,B,B,A,E,B,A,B
190003521622,2019,3146107,Ouro Preto,31,MG,24,M,1,2,1,3146107.0,Ouro Preto,31.0,MG,1,6,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,B,A,B,5,B,A,B,D,A,A,B,B,A,A,B,A,A,B,A,A,B,B,A,B
190003523376,2019,3146107,Ouro Preto,31,MG,18,M,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,31106721.0,3146107.0,Ouro Preto,31.0,MG,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,1,1,0,,510.0,513.0,,,454.0,494.0,,,EBBCEBDEDDEECACBEBABEADDEABCBAEADACBACCAADCAB,ABBAC99999DBDCACEEBABBDEBBAAACADDCBBCCAEAAABCCCCAA,,0,,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,,1.0,120.0,120.0,140.0,120.0,0.0,500.0,B,D,C,B,8,C,A,B,E,B,B,B,A,B,A,A,A,A,B,B,A,D,A,B,B
190003523602,2019,3146107,Ouro Preto,31,MG,24,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,D,D,D,3,F,A,C,D,C,A,B,A,B,A,B,A,A,D,A,B,D,A,C,B
190003523883,2019,3146107,Ouro Preto,31,MG,20,M,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,,0,31106500.0,3146107.0,Ouro Preto,31.0,MG,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,510.0,513.0,516.0,463.6,501.9,509.3,412.7,EECBBEDEEDBBDDECCECDEEDEDABBEBDDDECABDDBBACAB,ABCCCBABCBABABCCBBBBCADAAABBCCCACBEBAEDEAACCA,99999DEACABBBAAEECAEBADDBA*ABCDBDBECDECABBEBCCBEDC,ABCEDDCBBCCBCCCDBBDDDAAEBBBECABDEACEBBCBCBDEC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,120.0,120.0,80.0,540.0,E,E,C,C,2,C,A,B,C,A,B,B,B,B,A,B,A,A,C,A,B,D,B,A,B
190003523952,2019,3146107,Ouro Preto,31,MG,26,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,7,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,508.0,512.0,516.0,482.4,510.7,570.3,576.6,AACEBDAEECDBECACDDDBBCBEDAABBEDECDDCADBAABDCD,ABADEAEDECBEDCAAECBCEDBCBCEEAEEEEADECBBAEEDAB,BBEDA99999CBABDEACCDCEEDDEDDBDCDEBACBDEBECAECAABEC,CBAACECADCCCAADEADEBDEDBBEEDECCCABACDECBEEAEA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,140.0,120.0,120.0,160.0,700.0,B,E,B,B,4,C,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,B,A,B
190003524240,2019,3146107,Ouro Preto,31,MG,31,M,1,2,1,3146107.0,Ouro Preto,31.0,MG,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,C,C,4,E,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B
190003524315,2019,3146107,Ouro Preto,31,MG,18,F,1,1,1,3106200.0,Belo Horizonte,31.0,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,F,D,D,3,G,A,B,C,A,A,B,A,B,A,A,A,A,B,A,B,D,B,B,B
190003524354,2019,3146107,Ouro Preto,31,MG,22,F,1,3,2,,,,,1,5,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,503.0,509.0,514.0,515.0,457.7,377.4,483.6,553.4,CBADCBBEDDDB*DBCBEECBDBDDCBEDBAEBBBEDCCDCBACB,DDBBABECDEDDBADAABCDDEDABADBCCABBCDAEDCBEACBB,CBEDE99999BABBCECBEADADBEADDAECBEDCAEDCEEDCDBCEBAC,ECBEDBCBACDDDDADADDCAEBAACCDBCECCADDACDCCDACB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,120.0,80.0,560.0,H,B,F,C,9,G,A,B,D,B,B,B,A,B,A,B,A,A,B,A,A,E,A,B,B
190003524471,2019,3146107,Ouro Preto,31,MG,35,M,1,1,1,3139409.0,Manhuaçu,31.0,MG,1,12,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,E,A,D,1,C,A,B,B,B,A,B,A,B,A,A,A,A,B,A,A,B,A,B,B
190003524720,2019,3146107,Ouro Preto,31,MG,18,M,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,C,F,B,3,C,A,B,C,A,A,B,A,B,A,A,A,A,C,A,A,A,B,B,B
190003524855,2019,3146107,Ouro Preto,31,MG,24,M,1,2,1,3146107.0,Ouro Preto,31.0,MG,1,6,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,508.0,512.0,517.0,340.9,488.2,448.6,436.5,ADDCDEBEDDCBADDAEBCEEEBEEDEDCAABCABBADBCCAEAC,CBAACABEECEEACEADBAEBADBDAAEACBCBEDBAEDDCEECB,99999BBBEBCDBBCEECCCECACABABEDCACBACDDABADADADCECE,CAEDBDBCDACDBDBCAEDCABCBACCADDEDDCAEBBC.ADEDB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,100.0,80.0,20.0,420.0,C,B,B,B,4,G,A,B,D,B,A,B,A,A,A,A,A,A,C,A,A,D,A,A,B
190003526637,2019,3146107,Ouro Preto,31,MG,20,M,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,E,B,F,6,D,A,C,E,B,B,C,B,B,A,B,A,A,C,A,A,D,B,A,B
190003526652,2019,3146107,Ouro Preto,31,MG,20,F,1,2,1,3146107.0,Ouro Preto,31.0,MG,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,510.0,513.0,518.0,398.6,472.0,531.7,432.7,BCBAEACACBDABDCAEADDBCADBCEEBABDDAACBBDEDECAD,AACBAEDBCADDAABCDEABCABABCBBDEADCBBACADAABACE,99999CABBDABECBDAACECDDABDACDCEDACBCBEABDEEAEDBABB,CDABEACBBDACDADDCBABDCEBBCEACDDEBEEBABADABDCB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,80.0,120.0,80.0,520.0,B,B,F,B,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
190003526726,2019,3146107,Ouro Preto,31,MG,19,F,1,1,1,3146107.0,Ouro Preto,31.0,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131901,Itabirito,31,MG,1,1,1,1,505.0,507.0,511.0,518.0,610.0,564.6,599.1,695.3,AADBCDBBDCCCEBBDEECCCDEDBBEEABBABAEADADEADAEE,EAECAAAEABDCDBEEEDCAADCCDBBCCEDBBEDBBDEBABBDB,99999ABCEECCBABDDDBCDDAECEAECDCCCCCDEBBAADDBDBDCAB,DDEBAECBCBADCCAEABECBEECADCDAEBBADBBECBEEADCB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,140.0,140.0,160.0,200.0,780.0,E,F,C,C,4,G,B,B,C,B,B,B,B,B,A,B,A,A,D,A,B,E,A,B,B
190003526736,2019,3146107,Ouro Preto,31,MG,18,F,1,2,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,31253227.0,3146107.0,Ouro Preto,31.0,MG,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,507.0,511.0,518.0,542.0,596.2,592.5,656.5,DACCBDDBDCCCBAACEEAADABBDEACDBBDBCDABAAECEADD,EEBCABCEAACCECEAEDCACACEEDDECABBCABBADBEEACAB,BDABE99999CCABBDDDBBDBAEADAECCBCCCCDEBAADDEBBCECEE,DEEBABCBADBAEEAEAADBBCEBADCBBCECACAACADDDEDDC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,180.0,160.0,200.0,140.0,840.0,E,E,C,B,4,G,A,D,E,A,A,B,A,B,A,A,A,A,C,B,B,E,A,C,B
190003526764,2019,3146107,Ouro Preto,31,MG,29,F,1,1,1,3151800.0,Poços de Caldas,31.0,MG,1,11,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,508.0,512.0,517.0,622.9,665.2,615.3,740.9,DEADBDCCECCCAABCABBAEABEABABCADEDDADABDECDCBB,EBABADBBCDEEBCCADCBEEDBBAEDDEACDBBEEBCCABACAC,BBEDA99999CBABEEBBBCCAECCEDBCDCDEDDAADDBECDECAAEED,ABBBBBEEBAEADBABABCBCDBACEAEDDDACACCBAECEDCEA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,200.0,200.0,200.0,180.0,940.0,E,F,D,D,2,E,A,B,C,B,A,B,A,B,A,A,A,A,C,A,A,C,A,C,B
190003527078,2019,3146107,Ouro Preto,31,MG,19,M,1,2,1,3146107.0,Ouro Preto,31.0,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131901,Itabirito,31,MG,0,1,1,0,,509.0,514.0,,,426.6,438.2,,,CDEBEDDCDEAAEACEADDEEAECABEAECADEBBEAEEAECEEE,CAADB99999ABADACBDAECCADABABBEBEDBCDDDAECCCABADDEA,,0,,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,,1.0,120.0,120.0,100.0,120.0,120.0,580.0,B,E,C,B,2,B,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,B,B,A,B
